type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,RUL,<lambda>_Battery_current,<lambda>_Battery_impedance,<lambda>_Current_charge,<lambda>_Current_load,<lambda>_Current_measured,<lambda>_Sense_current,<lambda>_Temperature_measured,<lambda>_Voltage_charge,<lambda>_Voltage_load,<lambda>_Voltage_measured,mean_Battery_current,mean_Battery_impedance,mean_Current_charge,mean_Current_load,mean_Current_measured,mean_Rectified_Impedance,mean_Sense_current,mean_Temperature_measured,mean_Voltage_charge,mean_Voltage_load,mean_Voltage_measured,std_Battery_current,std_Battery_impedance,std_Current_charge,std_Current_load,std_Current_measured,std_Rectified_Impedance,std_Sense_current,std_Temperature_measured,std_Voltage_charge,std_Voltage_load,std_Voltage_measured,Impedance_Magnitude_Avg,Impedance_Magnitude_Change_Rate
discharge,2010-08-03 21:29:43,4,B0048,88,457,00457.csv,1.315055963470538,,,0.0,,,,0.0,0.0043493325828748,,1.6242601875136975,,0.0,-0.65114513563719,,,,0.9480753541076486,-0.9460022622334844,,,8.108172025448226,,2.7418838526912177,3.4116534333763227,,,,0.2199728570263939,0.2195917569386588,,,1.3047593630928174,,0.6687897784217984,0.2592156130275466,,
charge,2010-08-03 22:54:43,4,B0048,89,458,00458.csv,,,,,,,0.0603999999999999,,0.0587898195626191,,-0.8176828751486198,4.231,,0.6510908402562139,,,0.4419724875267284,,0.4404569148982173,,,6.233387891256791,4.4154176764076976,,4.183783912729127,,,0.4302912167321974,,0.4294750091069708,,,0.9855818711112676,0.2504202306093673,,0.0337111746566067,,
discharge,2010-08-04 01:56:12,4,B0048,90,459,00459.csv,1.2888738300982074,,,0.0,,,,0.0,-0.0003111392074687,,2.6800657861073605,,0.0,-0.6568425808577718,,,,0.949791304347826,-0.9477332619889278,,,7.897722007134805,,2.7678753623188403,3.417645007960136,,,,0.2164447091833574,0.2160519522458946,,,1.1842144673242745,,0.6624530164133706,0.2565636647760346,,
charge,2010-08-04 03:19:23,4,B0048,91,460,00460.csv,,,,,,,0.0586999999999999,,0.0623740689086564,,-3.065278831678116,4.231,,0.636769834902378,,,0.4279052132701422,,0.4263753262838934,,,6.142027074964616,4.406715639810426,,4.1837987651954816,,,0.4193923769813104,,0.4187057217311304,,,1.0736659299210558,0.2468352631586543,,0.0333665643876313,,
discharge,2010-08-04 06:20:57,4,B0048,92,461,00461.csv,1.2877137595885193,,,0.0,,,,0.0,0.0020597630047286,,3.160944254593738,,0.0,-0.6999043342512863,,,,0.9579976539589444,-0.955996398502354,,,8.04149350152151,,2.783715542521994,3.4079105797438367,,,,0.1984227738213295,0.1979908763396426,,,1.2782703098963155,,0.614149285855274,0.2642965744419518,,
charge,2010-08-04 07:43:19,4,B0048,93,462,00462.csv,,,,,,,0.062,,0.0653996774005536,,-2.0742495426955774,4.231,,0.6670417686666492,,,0.4320315600287562,,0.4304770532442012,,,6.275446724240284,4.409460100647017,,4.183539492991638,,,0.4208016135255354,,0.4200648977683292,,,1.0009758748319677,0.2452128242207002,,0.0347399748431404,,
discharge,2010-08-04 10:44:49,4,B0048,94,463,00463.csv,1.2673379985315463,,,0.0,,,,0.0,0.0007393867554701,,3.2653469226303,,0.0,-0.6619212993529593,,,,0.9515762611275964,-0.9495988780290304,,,7.954120438181095,,2.764480712166172,3.407164499269471,,,,0.2126569401564254,0.2122144962641166,,,1.332763803998683,,0.6521325231514468,0.2629438368545806,,
charge,2010-08-04 12:06:28,4,B0048,95,464,00464.csv,,,,,,,0.0603999999999999,,0.0626861097472909,,-3.4170855146913093,4.231,,0.6378836664496998,,,0.4254030324909746,,0.4239092668971874,,,6.230721669165233,4.407207220216606,,4.184172471096336,,,0.4121705939145916,,0.4115254547299354,,,0.9904326090249932,0.242364775967779,,0.0335317608066274,,
discharge,2010-08-04 15:07:58,4,B0048,96,465,00465.csv,1.250594345697306,,,0.0,,,,0.0,-0.0010114770222881,,3.3135945236271365,,0.0,-0.6501765227109937,,,,0.9508560240963856,-0.9487217927497306,,,7.997450587692992,,2.7668524096385543,3.411264697940678,,,,0.2141836947565157,0.213748588156227,,,1.1763998976328074,,0.655626606410578,0.2589130614735587,,
impedance,2010-08-04 16:32:38,24,B0048,97,466,00466.csv,,0.08359248201820703,0.25467582471630545,,-58.756641066500265,0.1535060266887938,,,,-9.375494331488651,,,,,302.09875147090315,0.2409106478547421,,,,0.117318317312782,862.0123875784215,,,,,45.746556035635024,0.0758628472493776,,,,0.0400938821261192,41.46444446760477,,,,,0.11667791848465764,
charge,2010-08-04 17:04:33,4,B0048,98,467,00467.csv,,,,,,,0.0608999999999999,,0.0622108292517937,,-0.9810892821258131,4.231,,0.4790331402684513,,,0.4176460087082729,,0.4161164051151504,,,6.169239943192279,4.406755442670537,,4.18738312119421,,,0.3952397194719371,,0.3945804219983834,,,0.8600381896363035,0.2405927028091476,,0.0184297295044675,,
impedance,2010-08-04 20:10:04,24,B0048,99,468,00468.csv,,0.07860661634486579,0.21549822256470672,,-73.88253110385926,0.3266309900098807,,,,4.944571437577338,,,,,303.3339651783942,0.2374583910616389,,,,0.1158409546796354,860.148244695894,,,,,41.81591666051928,0.0666889839940299,,,,0.0334306340431845,36.672422524821904,,,,,0.11551222968858123,
discharge,2010-08-04 20:41:59,4,B0048,100,469,00469.csv,1.2487131179395878,,,0.0,,,,0.0001999999999999,0.0005463548939179,,3.401570035161787,,0.0,-0.6357275775826019,,,,0.9507190332326284,-0.9484783034454788,,,8.033089769228212,,2.7366858006042296,3.399055092260418,,,,0.2144934542343089,0.2140445770371947,,,1.3439087119281163,,0.6511720280160178,0.2615216607376631,,
charge,2010-08-04 22:02:33,4,B0048,101,470,00470.csv,,,,,,,0.0598,,0.0571564003711182,,-3.822229582521567,4.231,,0.6313377711367676,,,0.4205519300801166,,0.4190140969621743,,,6.200622472917794,4.404211216314639,,4.184553356527274,,,0.4069786447640866,,0.4062607652856924,,,0.9845872810653828,0.2403305588404989,,0.0323180315729451,,
discharge,2010-08-05 01:04:03,4,B0048,102,471,00471.csv,1.248002326082933,,,0.0,,,,0.0,-0.0001454190889491,,2.782468285147257,,0.0,-0.7113881923342871,,,,0.962238036809816,-0.960288282497019,,,8.032822875095608,,2.788092024539877,3.397998613644679,,,,0.188309529219589,0.1880162382569513,,,1.2522695464392624,,0.5856605770456358,0.2670056830571979,,
charge,2010-08-05 02:23:35,4,B0048,103,472,00472.csv,,,,,,,0.0586999999999999,,0.0575709513093803,,-3.3989777165550104,4.231,,0.6696934405921255,,,0.4180543398978847,,0.4164631273913026,,,6.163420195663021,4.402599562363238,,4.184279140854873,,,0.4069057100930559,,0.4061732926406209,,,1.0683251099367423,0.2399102769630952,,0.033748950368157,,
discharge,2010-08-05 05:25:07,4,B0048,104,473,00473.csv,1.2300895244599586,,,0.0,,,,-0.0001999999999999,-0.0020671859686331,,4.799056662918008,,0.0,-0.6713786297734341,,,,0.9557139318885448,-0.9538841832821684,,,7.971994643634386,,2.767108359133127,3.396874930872144,,,,0.2036440614145157,0.2032917749548563,,,1.2917203522357907,,0.626418537300747,0.2666229724571551,,
charge,2010-08-05 06:44:04,4,B0048,105,474,00474.csv,,,,,,,0.0625,,0.062626518326472,,-3.2793934014457973,4.231,,0.6372627841881817,,,0.4129642174871418,,0.4113447661621461,,,6.177416890767323,4.399467303453343,,4.183923296027327,,,0.3997102029332807,,0.3990118829988179,,,1.0136923281044985,0.2360588423574718,,0.0328986329501749,,
discharge,2010-08-05 09:45:36,4,B0048,106,475,00475.csv,1.2244197121500935,,,0.0,,,,0.0001999999999999,0.008046381538644,,5.497550324156144,,0.0,-0.6715026254985359,,,,0.9554404984423676,-0.9534653843148168,,,7.985840586212385,,2.7638816199376945,3.394928539113621,,,,0.2042528714112748,0.2038699158628475,,,1.3747200253288625,,0.6274185791338727,0.2661113940219394,,
charge,2010-08-05 11:04:13,4,B0048,107,476,00476.csv,,,,,,,0.0598,,0.0529424395725428,,-4.525504726325639,4.231,,0.6394583368769631,,,0.4109078055964654,,0.4092602844495341,,,6.158659545632484,4.399598674521355,,4.184440217579503,,,0.3972201386000004,,0.3965107048623891,,,1.02767639022253,0.2362489448614136,,0.0327298301437134,,
discharge,2010-08-05 14:05:44,4,B0048,108,477,00477.csv,1.2186682845116386,,,0.0,,,,0.0001999999999999,-0.0003828444922069,,5.146891865976398,,0.0,-0.6824039510102806,,,,0.9581591194968556,-0.956181471470956,,,8.055923800450703,,2.770150943396226,3.3923053503439844,,,,0.1980345990589999,0.1976421933067387,,,1.3462603639995558,,0.6106880195897088,0.2682660336075996,,
impedance,2010-08-05 15:27:47,24,B0048,109,478,00478.csv,,0.08258300471033096,0.25261163528965497,,-54.38416362241688,0.1107721412701177,,,,-15.154583558328568,,,,,301.79441431812864,0.2427251815329801,,,,0.1174475798111519,862.3429116126746,,,,,45.50972752956996,0.0777237179911677,,,,0.039295846006509,41.00507639246874,,,,,0.11687167748203264,
charge,2010-08-05 15:59:42,4,B0048,110,479,00479.csv,,,,,,,0.0613999999999999,,0.0590740179383221,,-2.050254243325635,4.231,,0.4756652868672368,,,0.4061998521803399,,0.404732330100601,,,6.106804252908498,4.401042867701405,,4.187167654932339,,,0.377736301291771,,0.3771378645905097,,,0.8816457673767882,0.2329895519054355,,0.0183838660166432,,
impedance,2010-08-05 19:05:13,24,B0048,111,480,00480.csv,,0.07927683932526819,0.21954347872890417,,-72.89176908643282,0.3216196939299106,,,,6.570808702119734,,,,,301.3405724747369,0.2406599912708671,,,,0.1183082659463676,862.1778146772682,,,,,41.27654972804731,0.0675424573800198,,,,0.0340595920137312,35.923469325358354,,,,,0.11798054807538655,
discharge,2010-08-05 19:37:08,4,B0048,112,481,00481.csv,1.2037865236033616,,,0.0,,,,0.0001999999999999,0.0018893239712323,,2.910218032356675,,0.0,-0.6278612131363603,,,,0.9515816455696202,-0.949495711589349,,,7.982156595851859,,2.7393227848101267,3.393507466288284,,,,0.2126529986169383,0.2122468477549533,,,1.2665853485342664,,0.6444528996937238,0.2588193750488777,,
charge,2010-08-05 20:54:47,4,B0048,113,482,00482.csv,,,,,,,0.0613999999999999,,0.0602850347270879,,-3.632886660085066,4.231,,0.6201408893504254,,,0.4021786860198625,,0.4006344452217994,,,6.212888530650942,4.39499923605806,,4.184585025795368,,,0.394970071269042,,0.3942664042872185,,,0.9953003033005218,0.2371267886886444,,0.0306860195889283,,
discharge,2010-08-05 23:56:22,4,B0048,114,483,00483.csv,1.1947642300832226,,,0.0,,,,-0.0001999999999999,-0.0042463718034704,,5.015947461179612,,0.0,-0.6399374860723537,,,,0.9511405750798722,-0.9491950189128958,,,7.842796481143621,,2.756415335463259,3.397997936501643,,,,0.2136278459975797,0.2134154220943893,,,1.3365891768794365,,0.6502198888580955,0.2583911061399535,,
charge,2010-08-06 01:13:28,4,B0048,115,484,00484.csv,,,,,,,0.0598,,0.0617291316814369,,-2.8285738155852806,4.231,,0.6122435132435031,,,0.4019115641215715,,0.4004127191652311,,,6.150962094235528,4.394634544106745,,4.184798109582326,,,0.3928643711377952,,0.3921358966993084,,,1.0293845877583028,0.234823377073201,,0.0296064632749332,,
discharge,2010-08-06 04:15:03,4,B0048,116,485,00485.csv,1.2052091893871497,,,0.0,,,,0.0,0.0012287522096116,,3.750921347479057,,0.0,-0.7091223964536275,,,,0.9636707395498392,-0.9617018565505489,,,8.079939832789865,,2.7853794212218648,3.3882925257712984,,,,0.1847425993430642,0.1843802096995712,,,1.3605161730848094,,0.5748223659091053,0.2689684682745718,,
charge,2010-08-06 05:31:48,4,B0048,117,486,00486.csv,,,,,,,0.0598,,0.0570701273164296,,-2.607639797167248,4.231,,0.6597946032830273,,,0.4039181073025335,,0.4023733877921054,,,6.191354250383185,4.395660208643816,,4.18482925592532,,,0.3940801723565752,,0.3933523733810959,,,1.0072596298706535,0.2354670150553501,,0.0325730752805936,,
discharge,2010-08-06 08:33:24,4,B0048,118,487,00487.csv,1.1955746593628465,,,0.0,,,,0.0,0.0008041955907022,,4.862950852259877,,0.0,-0.6894839493712763,,,,0.9602148867313915,-0.9582791920312704,,,8.064765751727984,,2.7718543689320385,3.3877256181336417,,,,0.19323293301361,0.1929748361644375,,,1.3073590326624065,,0.5971647036355952,0.2690749210564458,,
charge,2010-08-06 09:49:49,4,B0048,119,488,00488.csv,,,,,,,0.0598,,0.0615379198721527,,-5.666335917697079,4.231,,0.6456856078986419,,,0.4006385938668662,,0.3990987727982242,,,6.157237384993867,4.393925205684368,,4.184584872228321,,,0.3888610128847245,,0.3880814046316874,,,1.0307227744183995,0.2329396855330449,,0.0327183244282714,,
discharge,2010-08-06 12:51:21,4,B0048,120,489,00489.csv,1.1888497102149884,,,0.0,,,,-0.0001999999999999,0.0042817394718366,,5.411417890904778,,0.0,-0.7004280237011531,,,,0.9624916943521594,-0.96045733364653,,,8.047690080561159,,2.7796611295681064,3.3892443793813447,,,,0.1876808811896395,0.1870800928707598,,,1.3223860986333278,,0.5816461336448934,0.2686425480644643,,
impedance,2010-08-06 14:11:12,24,B0048,121,490,00490.csv,,0.08496523801764762,0.253135050345307,,-51.80422743878603,0.0585665587271967,,,,-16.71698147123982,,,,,299.624755445711,0.2474795413217948,,,,0.1199993478651371,864.6137124478801,,,,,45.42012771144221,0.0823311236117708,,,,0.0403339298921741,40.75565526243096,,,,,0.11937250544478974,
charge,2010-08-06 14:43:07,4,B0048,122,491,00491.csv,,,,,,,0.0636,,0.0598399386652192,,0.4078986901475918,4.231,,0.4706705763100931,,,0.394584609375,,0.393146080803132,,,6.044221254912429,4.3947984375,,4.18733539619685,,,0.3672362048729823,,0.3665603985268956,,,0.8854058812666528,0.2306764672067074,,0.0176351852783205,,
impedance,2010-08-06 17:48:41,24,B0048,123,492,00492.csv,,0.08063966510575257,0.23649095641164178,,-71.45646499447429,0.2952386668678546,,,,0.9787653671278348,,,,,298.96779315997554,0.2441296676706167,,,,0.1210303507033836,864.6721195071477,,,,,41.63337946936499,0.0700595185217491,,,,0.0358839692283791,36.54984007522909,,,,,0.12066305289746015,
discharge,2010-08-06 18:20:37,4,B0048,124,493,00493.csv,1.1915605250807406,,,0.0,,,,0.0,0.0030730850383712,,2.481423383557281,,0.0,-0.7085488272564326,,,,0.9662419672131148,-0.964049565042912,,,8.077528255423264,,2.7639836065573773,3.379247569665043,,,,0.1780997261185029,0.1777362587818226,,,1.3004960205491285,,0.5512189271527453,0.2668320952393432,,
charge,2010-08-06 19:36:20,4,B0048,125,494,00494.csv,,,,,,,0.062,,0.0631495024792928,,-2.225145087661838,4.231,,0.6747071390746697,,,0.4019881024096385,,0.4004925735332045,,,6.209757516721622,4.395256777108433,,4.184434904841503,,,0.3921803014251694,,0.3915434364337203,,,1.0222893415140133,0.2358778588798145,,0.0334681749398127,,
discharge,2010-08-06 22:37:51,4,B0048,126,495,00495.csv,1.1726587153109655,,,0.0,,,,0.0,0.0026160375984086,,3.080750543581142,,0.0,-0.6605349459209355,,,,0.956147194719472,-0.954156405475968,,,7.993540199499143,,2.7619174917491747,3.3916390352444328,,,,0.2026742667297016,0.20224344087016,,,1.2158490386106904,,0.6202578585158285,0.2626839326930855,,
charge,2010-08-06 23:53:10,4,B0048,127,496,00496.csv,,,,,,,0.062,,0.0612999785127,,-2.790847122850372,4.231,,0.6241821465369992,,,0.3942509049773756,,0.3927216947936954,,,6.182647800536291,4.390582202111614,,4.184613866239795,,,0.3866825255786194,,0.3860612298064469,,,1.0527263999045615,0.2326040388688262,,0.0304382466834139,,
discharge,2010-08-07 02:54:46,4,B0048,128,497,00497.csv,1.1841133872494156,,,0.0,,,,0.0,0.0025779840818633,,2.283897894486744,,0.0,-0.7695159881244513,,,,0.972366,-0.9703946548779708,,,7.973181959906695,,2.79853,3.3795641863547807,,,,0.1611414785139408,0.1609190920357635,,,1.4270802819194517,,0.510512683256632,0.2696397720884101,,
charge,2010-08-07 04:09:31,4,B0048,129,498,00498.csv,,,,,,,0.0598,,0.0590506984576162,,-4.589983473408589,4.231,,0.6937100714371489,,,0.3967670454545455,,0.3951813037227606,,,6.176741115724749,4.391390151515152,,4.18422072586239,,,0.3872899468210163,,0.3865990203883183,,,1.0710572617718903,0.2321070445187216,,0.0344230982079578,,
discharge,2010-08-07 07:11:08,4,B0048,130,499,00499.csv,1.1576825122317769,,,0.0,,,,0.0,-0.002426989898708,,4.307133158589485,,0.0,-0.6687549394509809,,,,0.958647138047138,-0.9568118198331176,,,7.915947250994455,,2.769683501683501,3.390535719678572,,,,0.1969394774302444,0.1966247816859709,,,1.2587083781609136,,0.603376547106786,0.2600517985903083,,
charge,2010-08-07 08:25:18,4,B0048,131,500,00500.csv,,,,,,,0.0586999999999999,,0.0615906851101865,,-3.183170733808062,4.231,,0.6269803673097436,,,0.3895152851711026,,0.3879555081395018,,,6.13502982318747,4.388214448669202,,4.18503717085805,,,0.3839548590353301,,0.3832977549583797,,,1.0741098741024775,0.2316406173151933,,0.0300678829566413,,
discharge,2010-08-07 11:26:50,4,B0048,132,501,00501.csv,0,,,0.0,,,,0.9986,-0.99922116600367,,2.48383530294498,,2.566,-1.0920078451994115,,,,0.9908424489795918,-0.9887316907290912,,,7.631644271961187,,2.9388122448979592,3.4657216656737035,,,,0.0900387102208834,0.0898325779741031,,,1.013420195808023,,0.2781400708811584,0.2019814787604741,,
impedance,2010-08-07 12:32:26,24,B0048,133,502,00502.csv,,0.08366506517993519,0.2432589808852623,,-54.81869369886891,0.1432539659802774,,,,-11.949022266868496,,,,,300.4941910733191,0.2441078657745821,,,,0.1189983416403658,863.6040073490866,,,,,44.52783582419554,0.0757960454473021,,,,0.0389351123012108,40.07739143106843,,,,,0.11845915620768725,
charge,2010-08-07 13:04:21,4,B0048,134,503,00503.csv,,,,,,,0.0544,,0.0548609644066589,,-1.831897933833706,4.231,,0.4365650706352393,,,0.3376299465240642,,0.3361065702676684,,,5.974454974933156,4.364081741787624,,4.187916244030934,,,0.3455816301223999,,0.3449104233124925,,,0.8328500128774058,0.219104568917472,,0.0143904741745684,,
impedance,2010-08-07 16:09:53,24,B0048,135,504,00504.csv,,0.07906270763202047,0.23396617204350514,,-71.33602924638188,0.2911498430370222,,,,0.6348496789100864,,,,,299.43155282790445,0.2432907979011521,,,,0.1206546540865663,863.8902498419717,,,,,41.15829487691827,0.0695403843191644,,,,0.0351649545149699,35.424864603576694,,,,,0.12029222650203636,
discharge,2010-08-10 15:39:28,4,B0048,136,505,00505.csv,1.259355851168598,,,0.0,,,,0.0,0.0019862020313862,,5.920587965999237,,0.0,-0.6585064958816553,,,,0.9556755417956656,-0.9536560997964092,,,7.938268366482139,,2.759006191950464,3.3909861606032004,,,,0.2036358910876688,0.2031375731058732,,,1.3918664594847063,,0.622217078782994,0.2579564062008226,,
impedance,2010-08-10 17:04:18,24,B0048,137,506,00506.csv,,0.0841713933195508,0.25411938105230836,,-51.00106498375442,0.0672725803569991,,,,-16.775226036301547,,,,,301.76572719990526,0.2440249454682686,,,,0.1174001311784705,862.4698047274269,,,,,46.21500084670506,0.0816261724799244,,,,0.040229195013491,42.01647958253324,,,,,0.11673631514389332,
charge,2010-08-10 17:36:14,4,B0048,138,507,00507.csv,,,,,,,0.0608999999999999,,0.0652436005924328,,0.7886818548517462,4.231,,0.4831697090272184,,,0.4194385321100918,,0.4178823304389454,,,6.197455444603273,4.408067278287462,,4.186858696763224,,,0.4023885506268523,,0.4016507305253698,,,0.9389069349218362,0.2462256603338037,,0.0194517189654745,,
impedance,2010-08-10 20:41:53,24,B0048,139,508,00508.csv,,0.08036912158201043,0.2302661311627608,,-69.53980904440067,0.2894594923006361,,,,0.7247936979189262,,,,,301.02041822754927,0.2407865099425654,,,,0.1186075083680061,862.7929429986016,,,,,42.29426537145493,0.0696718236401422,,,,0.0357025500676792,37.30525168123352,,,,,0.11821508676727568,
discharge,2010-08-10 21:13:49,4,B0048,140,509,00509.csv,1.265883375278026,,,0.0,,,,0.0,0.0030542275065762,,3.0323180773534384,,0.0,-0.7766321441442057,,,,0.9738666666666668,-0.9718532283937392,,,8.024531067354474,,2.807066037735849,3.3970417211274984,,,,0.1566037877261554,0.1562593062470695,,,1.3192424906681184,,0.4987657245553176,0.2666276627052862,,
charge,2010-08-10 22:33:31,4,B0048,141,510,00510.csv,,,,,,,0.0598,,0.0565723429228441,,-2.2146465309000503,4.231,,0.7231643104418519,,,0.4243898928024503,,0.4227612691038354,,,6.265801264268585,4.405924961715161,,4.183153295148747,,,0.4155000679019221,,0.4147326954355592,,,1.074165017739822,0.2453187505758541,,0.0384560146589864,,
discharge,2010-08-11 01:35:02,4,B0048,142,511,00511.csv,1.2472598673184119,,,0.0,,,,0.0,-0.0005949125698776,,2.4078756547753226,,0.0,-0.8033654368362453,,,,0.9765891025641026,-0.9745908346175696,,,8.026701986317695,,2.839410256410256,3.405389779326204,,,,0.1481126120948902,0.1478408452351438,,,1.2328312012330374,,0.4776463715227751,0.2641094350452808,,
charge,2010-08-11 02:53:22,4,B0048,143,512,00512.csv,,,,,,,0.0598,,0.0641388694423339,,-2.638657345804228,4.231,,0.7191583553021719,,,0.417761273006135,,0.416193674446368,,,6.306161200693953,4.402083588957056,,4.183329733419932,,,0.4110954071492306,,0.4103468002584033,,,1.0438306450978203,0.2428204600449197,,0.0377463810994021,,
discharge,2010-08-11 05:54:59,4,B0048,144,513,00513.csv,1.232808747256218,,,0.0,,,,0.0,0.0034552517095883,,3.792107154606264,,0.0,-0.7987029421581333,,,,0.976303896103896,-0.9743182693533816,,,8.083086131954136,,2.837983766233766,3.4044637089503,,,,0.1490399543672777,0.1487507374003417,,,1.1926084640391033,,0.4797900834381363,0.2639890514884672,,
