type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,RUL,delta_0
impedance,2008-05-10 05:46:15,24,B0007,322,6059,06059.csv,,0.05273469991494585,0.07574262774043826,,0.17895039384403333
discharge,2008-05-10 06:18:12,24,B0007,323,6060,06060.csv,1.6056626764846538,,,,5.5799819444546515
impedance,2008-05-10 07:10:49,24,B0007,324,6061,06061.csv,,0.05427689977479273,0.07517125637103751,,0.18289863735540435
charge,2008-05-10 07:42:46,24,B0007,325,6062,06062.csv,,,,,0.8270126942521637
impedance,2008-05-10 10:44:07,24,B0007,326,6063,06063.csv,,0.054101669766115246,0.07605862048749032,,0.18555806927773297
discharge,2008-05-10 11:16:04,24,B0007,327,6064,06064.csv,1.5949746921524348,,,,5.483871394755347
impedance,2008-05-10 12:08:32,24,B0007,328,6065,06065.csv,,0.05335555094385589,0.07624199701827614,,0.18397702226204737
charge,2008-05-10 12:40:29,24,B0007,329,6066,06066.csv,,,,,0.7923637166946039
impedance,2008-05-10 15:39:59,24,B0007,330,6067,06067.csv,,0.053379437619037746,0.0768769249386572,,0.1864858970915444
discharge,2008-05-10 16:11:56,24,B0007,331,6068,06068.csv,1.5904102438871945,,,,5.541255107063382
impedance,2008-05-10 17:04:16,24,B0007,332,6069,06069.csv,,0.05518512471358772,0.0767334331584221,,0.18556041414609845
charge,2008-05-10 17:36:13,24,B0007,333,6070,06070.csv,,,,,0.7629210710330215
impedance,2008-05-10 20:35:57,24,B0007,334,6071,06071.csv,,0.05523767045005179,0.07884381066373808,,0.18683204217827096
discharge,2008-05-10 21:07:54,24,B0007,335,6072,06072.csv,1.5853517062988178,,,,5.545854624245684
impedance,2008-05-10 22:00:05,24,B0007,336,6073,06073.csv,,0.053994133680981084,0.07773988563055201,,0.196692641539624
charge,2008-05-10 22:32:02,24,B0007,337,6074,06074.csv,,,,,0.759237083633901
impedance,2008-05-11 01:33:24,24,B0007,338,6075,06075.csv,,0.054439338280930595,0.07785420519610012,,0.19660694345420662
discharge,2008-05-11 02:05:21,24,B0007,339,6076,06076.csv,1.5799737147242376,,,,5.457047812234587
impedance,2008-05-11 02:57:32,24,B0007,340,6077,06077.csv,,0.055109377347250715,0.07623069832622051,,0.1924133169682994
charge,2008-05-11 03:29:30,24,B0007,341,6078,06078.csv,,,,,0.7632734834987353
impedance,2008-05-11 06:23:30,24,B0007,342,6079,06079.csv,,0.05405487569096337,0.07821105614795815,,0.18098802389547067
discharge,2008-05-11 06:55:27,24,B0007,343,6080,06080.csv,1.5752185465278068,,,,5.461589717538782
impedance,2008-05-11 07:47:30,24,B0007,344,6081,06081.csv,,0.05479070192432567,0.0771316593546729,,0.1856843682681383
charge,2008-05-11 08:19:27,24,B0007,345,6082,06082.csv,,,,,0.7755589296841868
impedance,2008-05-11 11:20:49,24,B0007,346,6083,06083.csv,,0.05335322659418541,0.07819867312210359,,0.19162757094129493
discharge,2008-05-11 11:52:47,24,B0007,347,6084,06084.csv,1.569798484648868,,,,5.476395384061253
impedance,2008-05-11 12:44:40,24,B0007,348,6085,06085.csv,,0.05372850301976263,0.07612674604645071,,0.1875908237179368
charge,2008-05-11 13:16:38,24,B0007,349,6086,06086.csv,,,,,0.7586338984160522
impedance,2008-05-11 16:18:00,24,B0007,350,6087,06087.csv,,0.05354779689154472,0.07799840526566774,,0.18447031571033135
discharge,2008-05-11 16:49:58,24,B0007,351,6088,06088.csv,1.5702565375950357,,,,5.389750757477189
impedance,2008-05-11 17:41:53,24,B0007,352,6089,06089.csv,,0.05342880437818603,0.07475396587125875,,0.18531120319858946
charge,2008-05-11 18:13:51,24,B0007,353,6090,06090.csv,,,,,0.7645074777763333
impedance,2008-05-11 21:15:14,24,B0007,354,6091,06091.csv,,0.05429631089195726,0.07755605645193993,,0.18280026923628886
discharge,2008-05-11 21:47:12,24,B0007,355,6092,06092.csv,1.565249873909438,,,,5.565301541763389
impedance,2008-05-11 22:38:57,24,B0007,356,6093,06093.csv,,0.05466184236291413,0.07846015850370025,,0.18712467403414665
charge,2008-05-11 23:10:55,24,B0007,357,6094,06094.csv,,,,,0.7858264665206901
impedance,2008-05-12 02:05:00,24,B0007,358,6095,06095.csv,,0.054140507846383475,0.07849103991881125,,0.1897513842941391
discharge,2008-05-12 02:36:58,24,B0007,359,6096,06096.csv,1.559633933561147,,,,5.529375539665185
impedance,2008-05-12 03:28:34,24,B0007,360,6097,06097.csv,,0.053882401638940244,0.0774785569851945,,0.19101009661787693
charge,2008-05-12 04:00:32,24,B0007,361,6098,06098.csv,,,,,0.7861382455958746
impedance,2008-05-12 12:24:36,24,B0007,362,6099,06099.csv,,0.05497736185369785,0.07863873360391814,,0.19100113268384286
discharge,2008-05-12 12:56:34,24,B0007,363,6100,06100.csv,1.5649820533392105,,,,5.490804649954323
impedance,2008-05-12 13:48:19,24,B0007,364,6101,06101.csv,,0.05427616393971161,0.07537775917996459,,0.18932626887886547
charge,2008-05-12 16:11:11,24,B0007,365,6102,06102.csv,,,,,0.04726782995557599
discharge,2008-05-12 18:59:59,24,B0007,366,6103,06103.csv,1.57497949984227,,,,5.556111883599663
impedance,2008-05-12 19:51:52,24,B0007,367,6104,06104.csv,,0.05377474963866314,0.07616309255239219,,0.19258385611938084
charge,2008-05-12 20:23:51,24,B0007,368,6105,06105.csv,,,,,0.7978434309529684
impedance,2008-05-12 23:21:19,24,B0007,369,6106,06106.csv,,0.054523978157317556,0.0781727897082057,,0.1872264324266954
discharge,2008-05-12 23:53:17,24,B0007,370,6107,06107.csv,1.5652811168780458,,,,5.615673148463739
impedance,2008-05-13 00:44:53,24,B0007,371,6108,06108.csv,,0.0531805398246686,0.07546214094908074,,0.19303611678859617
charge,2008-05-13 01:16:51,24,B0007,372,6109,06109.csv,,,,,0.8041151383721967
impedance,2008-05-13 04:03:26,24,B0007,373,6110,06110.csv,,0.05441238770330601,0.07816806645061,,0.18393530045887568
discharge,2008-05-13 04:35:25,24,B0007,374,6111,06111.csv,1.559755497470126,,,,5.471619779587546
impedance,2008-05-13 05:26:51,24,B0007,375,6112,06112.csv,,0.05409518971933728,0.07684363196174843,,0.19059953890747852
charge,2008-05-13 05:58:50,24,B0007,376,6113,06113.csv,,,,,0.8116674325596525
impedance,2008-05-13 08:52:05,24,B0007,377,6114,06114.csv,,0.05451219205855288,0.07651054614613173,,0.19170765990762031
discharge,2008-05-13 09:24:04,24,B0007,378,6115,06115.csv,1.549897685670499,,,,5.725197932934829
impedance,2008-05-13 10:15:02,24,B0007,379,6116,06116.csv,,0.056164422063534065,0.07769932463139873,,0.18826065746682966
charge,2008-05-13 10:47:01,24,B0007,380,6117,06117.csv,,,,,0.7940413288506013
impedance,2008-05-13 13:48:25,24,B0007,381,6118,06118.csv,,0.052351911552094406,0.0772564945442686,,0.18672517952738274
discharge,2008-05-13 14:20:24,24,B0007,382,6119,06119.csv,1.5438771531345021,,,,5.494520567925293
impedance,2008-05-13 15:11:42,24,B0007,383,6120,06120.csv,,0.05561672295492655,0.07570816049932046,,0.19124925511310806
charge,2008-05-13 15:43:41,24,B0007,384,6121,06121.csv,,,,,0.6967193365905485
impedance,2008-05-13 18:32:21,24,B0007,385,6122,06122.csv,,0.055582769847162185,0.07723477152073635,,0.19356515459791648
discharge,2008-05-13 19:04:20,24,B0007,386,6123,06123.csv,1.5450187488690073,,,,5.575711278683496
impedance,2008-05-13 19:55:29,24,B0007,387,6124,06124.csv,,0.054893315578426714,0.0784417847890159,,0.19474026261293356
charge,2008-05-13 20:27:29,24,B0007,388,6125,06125.csv,,,,,0.7462454832378782
impedance,2008-05-13 23:27:26,24,B0007,389,6126,06126.csv,,0.05474089300471066,0.07901841555586095,,0.19117741333917285
discharge,2008-05-13 23:59:26,24,B0007,390,6127,06127.csv,1.5445940154102908,,,,5.4449469564136175
impedance,2008-05-14 00:50:35,24,B0007,391,6128,06128.csv,,0.05559975704161817,0.07623453799616979,,0.18972394942312437
charge,2008-05-14 01:22:34,24,B0007,392,6129,06129.csv,,,,,0.8260308158130916
impedance,2008-05-14 04:23:57,24,B0007,393,6130,06130.csv,,0.055237233438058246,0.0799393133533925,,0.19393561135280868
discharge,2008-05-14 04:55:57,24,B0007,394,6131,06131.csv,1.5343086721758876,,,,5.4769898470489276
impedance,2008-05-14 05:46:58,24,B0007,395,6132,06132.csv,,0.05396274243560972,0.07868889028954579,,0.1859671439648979
charge,2008-05-14 06:18:57,24,B0007,396,6133,06133.csv,,,,,0.7923599903200227
impedance,2008-05-14 09:20:22,24,B0007,397,6134,06134.csv,,0.0572653476857599,0.07942312226110386,,0.19120596344315718
discharge,2008-05-14 09:52:22,24,B0007,398,6135,06135.csv,1.5287603942958483,,,,5.515513405161088
impedance,2008-05-14 10:43:12,24,B0007,399,6136,06136.csv,,0.0541146320474673,0.07612960917607249,,0.18712499446821904
charge,2008-05-14 11:15:12,24,B0007,400,6137,06137.csv,,,,,0.7195248492396679
impedance,2008-05-14 14:03:22,24,B0007,401,6138,06138.csv,,0.05107064795051435,0.07876484726875482,,0.19107559432464488
discharge,2008-05-14 14:35:22,24,B0007,402,6139,06139.csv,1.5289260249179843,,,,5.534276240970403
impedance,2008-05-14 15:26:13,24,B0007,403,6140,06140.csv,,0.05245305255719061,0.07836888342427649,,0.19057522655022785
charge,2008-05-14 15:58:13,24,B0007,404,6141,06141.csv,,,,,0.7168273237678792
impedance,2008-05-14 18:59:38,24,B0007,405,6142,06142.csv,,0.05508857873132331,0.07806701171840846,,0.1889628211126788
discharge,2008-05-14 19:31:39,24,B0007,406,6143,06143.csv,1.529091650133123,,,,5.570600163640908
impedance,2008-05-14 20:22:30,24,B0007,407,6144,06144.csv,,0.053291029799270764,0.07774180078331032,,0.19013996653809387
charge,2008-05-14 20:54:30,24,B0007,408,6145,06145.csv,,,,,0.8212005844240046
impedance,2008-05-14 23:55:55,24,B0007,409,6146,06146.csv,,0.055778574185470456,0.07824269800333249,,0.1869548729084084
discharge,2008-05-15 00:27:55,24,B0007,410,6147,06147.csv,1.5239059324661248,,,,5.54960818194731
impedance,2008-05-15 01:18:37,24,B0007,411,6148,06148.csv,,0.05374267950314573,0.07767030600334027,,0.18536149530080115
charge,2008-05-15 01:50:38,24,B0007,412,6149,06149.csv,,,,,0.8176535367796949
impedance,2008-05-15 04:52:04,24,B0007,413,6150,06150.csv,,0.058454793092531966,0.07808837738558039,,0.1896165013232203
discharge,2008-05-15 05:24:04,24,B0007,414,6151,06151.csv,1.5186675419100615,,,,5.535019381720761
impedance,2008-05-15 06:14:38,24,B0007,415,6152,06152.csv,,0.05464489394226865,0.07820049396409737,,0.1839242250129078
charge,2008-05-15 06:46:38,24,B0007,416,6153,06153.csv,,,,,0.8443625921247175
impedance,2008-05-15 09:48:03,24,B0007,417,6154,06154.csv,,0.05487289835073646,0.08114313792394433,,0.19343578394439942
discharge,2008-05-15 10:20:03,24,B0007,418,6155,06155.csv,1.5136482266426952,,,,5.5755380228675095
impedance,2008-05-15 11:10:28,24,B0007,419,6156,06156.csv,,0.05828419298726298,0.07844622962445755,,0.19140688324172667
charge,2008-05-15 11:42:28,24,B0007,420,6157,06157.csv,,,,,0.7281377259983941
impedance,2008-05-15 14:38:58,24,B0007,421,6158,06158.csv,,0.0568991758337347,0.07887220766486298,,0.18747188378881685
discharge,2008-05-15 15:10:59,24,B0007,422,6159,06159.csv,1.5136050185229033,,,,5.595860467274476
impedance,2008-05-15 16:01:23,24,B0007,423,6160,06160.csv,,0.05428987712099985,0.07797181026914603,,0.1938447223307589
charge,2008-05-15 16:33:24,24,B0007,424,6161,06161.csv,,,,,0.7061359361576014
impedance,2008-05-15 19:24:46,24,B0007,425,6162,06162.csv,,0.05574285095910161,0.08005685613579032,,0.1917926782438648
discharge,2008-05-15 19:56:47,24,B0007,426,6163,06163.csv,1.5139470614867965,,,,5.5815080615109975
impedance,2008-05-15 20:47:12,24,B0007,427,6164,06164.csv,,0.056765631832907296,0.0783665633777987,,0.19258090444381407
charge,2008-05-15 21:19:13,24,B0007,428,6165,06165.csv,,,,,0.7857690850250426
impedance,2008-05-16 00:09:33,24,B0007,429,6166,06166.csv,,0.05446434802277253,0.07791983537472322,,0.1929213774632678
discharge,2008-05-16 16:54:59,24,B0007,430,6167,06167.csv,1.5339599193158786,,,,5.43631473972246
charge,2008-05-16 18:43:58,24,B0007,431,6168,06168.csv,,,,,0.3320846405182453
discharge,2008-05-16 21:37:39,24,B0007,432,6169,06169.csv,1.5391372798653098,,,,5.292097079641831
impedance,2008-05-16 22:28:31,24,B0007,433,6170,06170.csv,,0.05968120820514389,0.07951493628212278,,0.1910655252365908
charge,2008-05-16 23:00:32,24,B0007,434,6171,06171.csv,,,,,0.8233213384650249
impedance,2008-05-17 02:00:12,24,B0007,435,6172,06172.csv,,0.05604258367132115,0.07991327205972212,,0.18539098189963343
discharge,2008-05-17 02:32:13,24,B0007,436,6173,06173.csv,1.5236247972838737,,,,5.443174850609661
impedance,2008-05-17 03:22:47,24,B0007,437,6174,06174.csv,,0.057541452922451095,0.08149127802203272,,0.19151781372525137
charge,2008-05-17 03:54:49,24,B0007,438,6175,06175.csv,,,,,0.8388205216039629
impedance,2008-05-17 06:53:18,24,B0007,439,6176,06176.csv,,0.05719697967170129,0.08185319457580625,,0.18747159972602126
discharge,2008-05-17 07:25:19,24,B0007,440,6177,06177.csv,1.5135813035589147,,,,5.3859783336443785
impedance,2008-05-17 08:15:45,24,B0007,441,6178,06178.csv,,0.056906824959249674,0.0800043038139232,,0.19255795578499085
charge,2008-05-17 08:47:46,24,B0007,442,6179,06179.csv,,,,,0.7663729828066205
impedance,2008-05-17 11:49:14,24,B0007,443,6180,06180.csv,,0.05533954029001459,0.08086669055606474,,0.18483581996900572
discharge,2008-05-17 12:21:15,24,B0007,444,6181,06181.csv,1.5077850749847914,,,,5.403022257122104
impedance,2008-05-17 13:11:30,24,B0007,445,6182,06182.csv,,0.05670268214391647,0.08127758920341213,,0.19234208824170027
charge,2008-05-17 13:43:32,24,B0007,446,6183,06183.csv,,,,,0.7542879853793695
impedance,2008-05-17 16:43:35,24,B0007,447,6184,06184.csv,,0.057050602535577005,0.08153840356165401,,0.19653524433135808
discharge,2008-05-17 17:15:37,24,B0007,448,6185,06185.csv,1.5031960676037333,,,,5.350149489619764
impedance,2008-05-17 18:05:53,24,B0007,449,6186,06186.csv,,0.05753505401536875,0.07713077542429995,,0.18779818055281186
charge,2008-05-17 18:37:55,24,B0007,450,6187,06187.csv,,,,,0.7614667654422741
impedance,2008-05-17 21:38:49,24,B0007,451,6188,06188.csv,,0.0577616170406075,0.0820660023586674,,0.18891268473519138
discharge,2008-05-17 22:10:51,24,B0007,452,6189,06189.csv,1.4978220596995881,,,,5.40353849649108
impedance,2008-05-17 23:00:48,24,B0007,453,6190,06190.csv,,0.057686948907810176,0.08022088362573354,,0.1910131634042511
charge,2008-05-17 23:32:50,24,B0007,454,6191,06191.csv,,,,,0.7626648558750825
impedance,2008-05-18 02:33:17,24,B0007,455,6192,06192.csv,,0.057585488535843915,0.08293347770359485,,0.19486345413619174
discharge,2008-05-18 03:05:19,24,B0007,456,6193,06193.csv,1.492848534633516,,,,5.338830865294852
impedance,2008-05-18 03:55:17,24,B0007,457,6194,06194.csv,,0.05770347788466892,0.08126925834885164,,0.18970118013969126
charge,2008-05-18 04:27:19,24,B0007,458,6195,06195.csv,,,,,0.7756372801491574
impedance,2008-05-18 07:28:48,24,B0007,459,6196,06196.csv,,0.05670666348649182,0.08268806521788226,,0.1949190559198158
discharge,2008-05-18 08:00:50,24,B0007,460,6197,06197.csv,1.492414389867026,,,,5.274246498374051
impedance,2008-05-18 08:50:48,24,B0007,461,6198,06198.csv,,0.05723155595298293,0.0826950250965445,,0.18833571306552158
charge,2008-05-18 09:22:51,24,B0007,462,6199,06199.csv,,,,,0.7553036434625899
impedance,2008-05-18 12:12:46,24,B0007,463,6200,06200.csv,,0.05871571908588068,0.08294174003043774,,0.19310865380804215
discharge,2008-05-18 12:44:48,24,B0007,464,6201,06201.csv,1.487482776538081,,,,5.4370920559751115
impedance,2008-05-18 13:34:37,24,B0007,465,6202,06202.csv,,0.05786085013264919,0.08079562408415836,,0.1881056809118061
charge,2008-05-18 14:06:39,24,B0007,466,6203,06203.csv,,,,,0.7638372307833178
impedance,2008-05-18 17:04:27,24,B0007,467,6204,06204.csv,,0.057109751399146834,0.08239034528661737,,0.18677949350203277
discharge,2008-05-18 17:36:29,24,B0007,468,6205,06205.csv,1.482535148640411,,,,5.40810092114181
impedance,2008-05-18 18:26:10,24,B0007,469,6206,06206.csv,,0.057511140154939196,0.08182855408185172,,0.19078712636790268
charge,2008-05-18 18:58:12,24,B0007,470,6207,06207.csv,,,,,0.75910875755847
impedance,2008-05-18 21:59:40,24,B0007,471,6208,06208.csv,,0.05701776890792207,0.0816566640960627,,0.1896190590890086
discharge,2008-05-18 22:31:45,24,B0007,472,6209,06209.csv,1.4827874322228984,,,,5.30509423796805
impedance,2008-05-18 23:21:28,24,B0007,473,6210,06210.csv,,0.05818081028754896,0.08248706088939217,,0.19408339126369645
charge,2008-05-18 23:53:33,24,B0007,474,6211,06211.csv,,,,,0.7748930552340347
impedance,2008-05-19 02:55:02,24,B0007,475,6212,06212.csv,,0.05771468674207234,0.08397428323884612,,0.18640716246329986
discharge,2008-05-19 03:27:07,24,B0007,476,6213,06213.csv,1.476971179775059,,,,5.374631342362025
impedance,2008-05-19 04:16:50,24,B0007,477,6214,06214.csv,,0.057554341890008825,0.08219829115379546,,0.1913762302293597
charge,2008-05-19 04:48:55,24,B0007,478,6215,06215.csv,,,,,0.7667127488021066
impedance,2008-05-19 07:49:12,24,B0007,479,6216,06216.csv,,0.0568683507839505,0.08373541370295104,,0.1953729699881938
discharge,2008-05-19 15:34:33,24,B0007,480,6217,06217.csv,1.4819015554137276,,,,5.063735523569969
charge,2008-05-19 17:58:12,24,B0007,481,6218,06218.csv,,,,,0.088795118892556
discharge,2008-05-19 20:59:48,24,B0007,482,6219,06219.csv,1.4981366198874824,,,,5.21047121229106
charge,2008-05-19 22:08:37,24,B0007,483,6220,06220.csv,,,,,1.4421933108561695
discharge,2008-05-20 01:16:42,24,B0007,484,6221,06221.csv,1.4820775214392872,,,,5.208498613306395
impedance,2008-05-20 02:06:32,24,B0007,485,6222,06222.csv,,0.06009510252454094,0.07958025942701291,,0.19160991325259977
charge,2008-05-20 02:38:35,24,B0007,486,6223,06223.csv,,,,,0.7759473152444561
impedance,2008-05-20 05:40:03,24,B0007,487,6224,06224.csv,,0.0546567857524269,0.08196905646669346,,0.19430713537938274
discharge,2008-05-20 06:12:06,24,B0007,488,6225,06225.csv,1.4771155312812152,,,,5.276110383786046
impedance,2008-05-20 07:01:47,24,B0007,489,6226,06226.csv,,0.05600939306983416,0.08238368438591265,,0.18824051159112137
charge,2008-05-20 07:33:50,24,B0007,490,6227,06227.csv,,,,,0.8159411444906794
impedance,2008-05-20 10:35:19,24,B0007,491,6228,06228.csv,,0.05855396288691582,0.0817127037862085,,0.18738888898350595
discharge,2008-05-20 11:07:23,24,B0007,492,6229,06229.csv,1.4720772783056488,,,,5.346913727839966
impedance,2008-05-20 11:56:55,24,B0007,493,6230,06230.csv,,0.05716927145517217,0.08220383699971687,,0.19131857070567684
charge,2008-05-20 12:28:58,24,B0007,494,6231,06231.csv,,,,,0.6660038194193684
impedance,2008-05-20 15:25:23,24,B0007,495,6232,06232.csv,,0.058279853382820955,0.08282201995515953,,0.19388080113157738
discharge,2008-05-20 15:57:27,24,B0007,496,6233,06233.csv,1.472248013656454,,,,5.186873799553253
impedance,2008-05-20 16:46:59,24,B0007,497,6234,06234.csv,,0.06391487439073515,0.08730430672192088,,0.2004982363677931
charge,2008-05-20 17:19:03,24,B0007,498,6235,06235.csv,,,,,0.6865337110717206
impedance,2008-05-20 20:18:35,24,B0007,499,6236,06236.csv,,0.06554333401316845,0.08712630369162297,,0.20607962286205944
discharge,2008-05-20 20:50:39,24,B0007,500,6237,06237.csv,1.4670106672274665,,,,5.179808649152299
impedance,2008-05-20 21:40:11,24,B0007,501,6238,06238.csv,,0.06305909149270444,0.08573561975109256,,0.1977298946911325
charge,2008-05-20 22:12:15,24,B0007,502,6239,06239.csv,,,,,0.7815879942766794
impedance,2008-05-21 01:07:35,24,B0007,503,6240,06240.csv,,0.06343709105065118,0.08961239735080084,,0.20366650812933265
discharge,2008-05-21 01:39:38,24,B0007,504,6241,06241.csv,1.4617672495335379,,,,5.184562765551299
impedance,2008-05-21 02:29:02,24,B0007,505,6242,06242.csv,,0.06464924767693998,0.08956183369238867,,0.2000652005782432
charge,2008-05-21 03:01:06,24,B0007,506,6243,06243.csv,,,,,0.7917183947878669
impedance,2008-05-21 05:52:23,24,B0007,507,6244,06244.csv,,0.064090710272644,0.08923128682926011,,0.20721212499848474
discharge,2008-05-21 06:24:27,24,B0007,508,6245,06245.csv,1.4566952670489708,,,,5.241263261484772
impedance,2008-05-21 07:13:41,24,B0007,509,6246,06246.csv,,0.06341897509984018,0.08798070573782549,,0.20374608378279027
charge,2008-05-21 07:45:45,24,B0007,510,6247,06247.csv,,,,,0.7763186945100711
